íteraciones	    xn=(an+bn)/2	      f(xn)  Error Estimado	        f(x)
	 	 1	   1.50000000	  -19.96875000	   0.00097656	 12*x - 3*x^4 - 2*x^6
	 	 2	   1.25000000	    0.04638672
	 	 3	   1.37500000	   -7.73932648
	 	 4	   1.31250000	   -3.37675202
	 	 5	   1.28125000	   -1.55732569
	 	 6	   1.26562500	   -0.72963489
	 	 7	   1.25781250	   -0.33530260
	 	 8	   1.25390625	   -0.14289447
	 	 9	   1.25195313	   -0.04786510
	 	 10	   1.25097656	   -0.00064226
